sale_id,customer_key,product_key,store_key,date_key,quantity,discount_pct,gross_amount,discount_amount,net_amount
936,87,34,9,318,16,20.0,2753.12,550.624,2202.496
457,30,32,9,318,6,15.0,2258.2799999999997,338.74199999999996,1919.5379999999998
184,23,31,6,318,18,20.0,7972.38,1594.476,6377.904
58,62,34,9,305,2,15.0,344.14,51.620999999999995,292.519
889,86,19,9,134,15,15.0,2723.1,408.465,2314.6349999999998
645,1,19,9,202,18,20.0,3267.72,653.544,2614.176
844,73,49,3,202,14,15.0,4744.04,711.606,4032.434
992,2,31,1,202,6,5.0,2657.46,132.87300000000002,2524.587
413,34,19,9,23,12,10.0,2178.48,217.848,1960.632
124,24,19,9,157,5,20.0,907.6999999999999,181.54,726.16
198,12,15,9,61,15,15.0,7344.900000000001,1101.7350000000001,6243.165000000001
348,33,45,5,61,11,10.0,4660.26,466.02600000000007,4194.234
689,76,2,7,61,14,0.0,1346.8,0.0,1346.8
367,65,41,9,524,9,0.0,1273.95,0.0,1273.95
454,97,6,3,524,14,5.0,2653.98,132.699,2521.281
660,23,41,9,17,2,0.0,283.1,0.0,283.1
593,33,22,5,17,19,20.0,8235.36,1647.0720000000001,6588.2880000000005
874,88,41,9,340,9,0.0,1273.95,0.0,1273.95
394,53,29,9,287,4,5.0,961.08,48.054,913.0260000000001
651,11,32,9,287,1,0.0,376.38,0.0,376.38
376,86,7,9,138,19,5.0,7118.16,355.908,6762.2519999999995
900,51,7,9,27,15,10.0,5619.599999999999,561.9599999999999,5057.639999999999
998,37,7,9,516,9,5.0,3371.7599999999998,168.588,3203.1719999999996
262,70,6,6,516,3,15.0,568.71,85.3065,483.4035
604,94,44,9,476,8,20.0,1627.2,325.44000000000005,1301.76
949,59,44,9,21,11,10.0,2237.4,223.74,2013.66
682,62,50,8,21,13,5.0,2414.62,120.731,2293.889
547,14,17,9,337,11,15.0,4993.89,749.0835000000001,4244.806500000001
139,43,17,9,18,10,20.0,4539.9,907.98,3631.9199999999996
955,92,16,6,18,7,5.0,1739.5,86.97500000000001,1652.525
309,57,14,9,522,10,10.0,2990.4,299.04,2691.36
782,45,9,2,522,1,0.0,160.95,0.0,160.95
494,32,19,5,522,4,5.0,726.16,36.308,689.852
449,51,12,5,522,17,5.0,5470.6,273.53000000000003,5197.070000000001
728,97,6,9,384,18,0.0,3412.2599999999998,0.0,3412.2599999999998
808,97,43,6,384,6,20.0,1155.72,231.144,924.576
338,50,6,9,501,15,20.0,2843.5499999999997,568.7099999999999,2274.8399999999997
555,99,31,1,501,6,20.0,2657.46,531.4920000000001,2125.968
926,8,8,9,250,4,0.0,1453.04,0.0,1453.04
101,94,26,3,250,1,0.0,386.59,0.0,386.59
956,8,47,9,530,17,15.0,756.5,113.475,643.025
500,5,34,6,530,1,0.0,172.07,0.0,172.07
830,21,47,9,550,19,0.0,845.5,0.0,845.5
915,1,35,9,336,16,20.0,4493.6,898.7200000000001,3594.88
789,43,6,8,336,17,0.0,3222.69,0.0,3222.69
526,48,3,6,336,19,0.0,358.34,0.0,358.34
302,80,35,9,484,19,5.0,5336.150000000001,266.80750000000006,5069.342500000001
502,92,49,9,176,13,15.0,4405.18,660.777,3744.4030000000002
136,33,8,8,176,10,10.0,3632.6,363.26,3269.34
918,66,14,1,176,13,10.0,3887.5200000000004,388.75200000000007,3498.7680000000005
779,47,50,9,546,16,20.0,2971.84,594.368,2377.472
442,38,50,9,296,12,5.0,2228.88,111.44400000000002,2117.436
398,74,32,9,19,19,10.0,7151.22,715.1220000000001,6436.098
475,77,32,9,233,17,5.0,6398.46,319.923,6078.537
965,68,22,9,225,8,10.0,3467.52,346.752,3120.768
643,12,25,5,225,14,10.0,4063.9199999999996,406.392,3657.528
375,89,38,9,126,13,10.0,609.96,60.99600000000001,548.964
90,62,36,9,301,11,0.0,3194.6200000000003,0.0,3194.6200000000003
130,61,49,7,301,11,5.0,3727.46,186.37300000000002,3541.087
707,5,36,9,54,5,0.0,1452.1000000000001,0.0,1452.1000000000001
109,10,43,2,54,11,0.0,2118.82,0.0,2118.82
654,3,6,7,54,11,5.0,2085.27,104.26350000000001,1981.0065
293,6,49,7,54,11,10.0,3727.46,372.74600000000004,3354.714
247,66,37,7,54,13,20.0,6374.68,1274.9360000000001,5099.744000000001
701,14,21,9,33,10,10.0,3377.7,337.77,3039.93
359,47,6,5,33,9,20.0,1706.1299999999999,341.226,1364.904
821,29,21,9,13,19,5.0,6417.629999999999,320.88149999999996,6096.7485
757,55,20,9,223,4,5.0,1304.4,65.22000000000001,1239.18
235,9,20,9,256,9,0.0,2934.9,0.0,2934.9
448,91,35,1,256,13,15.0,3651.05,547.6575,3103.3925
424,65,29,6,256,9,10.0,2162.4300000000003,216.24300000000005,1946.1870000000004
270,90,7,6,256,3,20.0,1123.92,224.78400000000002,899.1360000000001
675,24,20,9,479,8,10.0,2608.8,260.88000000000005,2347.92
426,5,4,2,479,6,20.0,1512.06,302.412,1209.648
864,17,6,6,479,9,5.0,1706.1299999999999,85.3065,1620.8235
23,58,39,9,450,17,15.0,2716.43,407.4645,2308.9655
105,100,40,6,450,18,10.0,1863.8999999999999,186.39,1677.5099999999998
211,99,2,9,383,16,15.0,1539.2,230.88,1308.3200000000002
395,23,12,9,248,15,15.0,4827.0,724.05,4102.95
875,33,11,7,248,17,10.0,4408.44,440.844,3967.5959999999995
462,4,46,9,149,10,10.0,4657.099999999999,465.71,4191.389999999999
806,82,31,9,149,5,20.0,2214.55,442.9100000000001,1771.64
188,17,45,9,149,7,20.0,2965.6200000000003,593.1240000000001,2372.496
858,2,5,9,247,7,15.0,683.34,102.501,580.839
474,66,11,5,247,15,15.0,3889.7999999999997,583.4699999999999,3306.33
934,34,12,6,247,10,15.0,3218.0,482.7,2735.3
377,59,5,9,327,17,10.0,1659.54,165.954,1493.586
644,47,45,9,333,17,0.0,7202.22,0.0,7202.22
241,13,45,9,418,1,20.0,423.66,84.73200000000001,338.928
787,36,1,9,418,4,0.0,1989.12,0.0,1989.12
93,16,19,1,418,1,5.0,181.54,9.077,172.463
540,90,48,1,418,9,5.0,1011.33,50.566500000000005,960.7635
60,9,45,9,374,3,0.0,1270.98,0.0,1270.98
932,74,26,5,374,13,15.0,5025.67,753.8505,4271.8195
719,39,45,9,557,4,10.0,1694.64,169.46400000000003,1525.1760000000002
147,35,25,1,557,13,10.0,3773.6399999999994,377.364,3396.2759999999994
734,53,37,9,195,15,0.0,7355.400000000001,0.0,7355.400000000001
769,47,37,9,379,2,15.0,980.72,147.108,833.6120000000001
423,12,37,9,283,16,20.0,7845.76,1569.152,6276.608
628,79,16,9,66,13,10.0,3230.5,323.05,2907.45
218,23,18,9,311,1,5.0,222.85,11.1425,211.70749999999998
600,94,50,8,311,2,0.0,371.48,0.0,371.48
885,81,18,9,519,10,20.0,2228.5,445.70000000000005,1782.8
550,7,18,9,122,6,20.0,1337.1,267.42,1069.6799999999998
898,94,1,9,376,3,15.0,1491.84,223.77599999999998,1268.0639999999999
961,78,15,8,376,5,10.0,2448.3,244.83000000000004,2203.4700000000003
647,14,36,2,376,18,5.0,5227.56,261.37800000000004,4966.182000000001
390,69,36,1,376,1,15.0,290.42,43.563,246.85700000000003
972,48,27,1,376,18,5.0,564.66,28.233,536.427
892,61,1,9,120,12,5.0,5967.36,298.368,5668.991999999999
887,49,41,8,120,11,5.0,1557.0500000000002,77.85250000000002,1479.1975000000002
773,56,28,9,355,6,15.0,2983.98,447.597,2536.383
606,24,40,9,388,15,0.0,1553.25,0.0,1553.25
749,94,10,7,388,4,5.0,1103.36,55.168,1048.192
922,51,9,8,110,4,0.0,643.8,0.0,643.8
26,52,43,8,515,18,5.0,3467.16,173.358,3293.8019999999997
522,86,3,3,515,7,0.0,132.01999999999998,0.0,132.01999999999998
344,27,13,8,338,14,15.0,1858.2199999999998,278.73299999999995,1579.4869999999999
453,38,33,8,252,10,5.0,4770.1,238.50500000000002,4531.595
710,26,23,8,280,5,5.0,613.95,30.697500000000005,583.2525
2,65,34,8,133,13,5.0,2236.91,111.8455,2125.0645
214,52,34,8,46,6,0.0,1032.42,0.0,1032.42
149,81,15,6,46,17,20.0,8324.220000000001,1664.8440000000003,6659.376000000001
311,47,34,8,105,6,10.0,1032.42,103.24200000000002,929.1780000000001
361,66,19,8,297,5,20.0,907.6999999999999,181.54,726.16
853,63,19,8,540,15,20.0,2723.1,544.62,2178.48
702,60,15,8,284,4,5.0,1958.64,97.93200000000002,1860.708
324,74,15,8,499,17,10.0,8324.220000000001,832.4220000000001,7491.798000000001
331,8,15,3,499,10,5.0,4896.6,244.83000000000004,4651.77
901,56,15,8,183,10,5.0,4896.6,244.83000000000004,4651.77
417,39,41,8,459,13,20.0,1840.15,368.03000000000003,1472.1200000000001
859,7,41,8,68,15,15.0,2123.25,318.4875,1804.7625
107,52,1,2,68,11,10.0,5470.08,547.008,4923.072
762,10,20,5,68,15,20.0,4891.5,978.3000000000001,3913.2
708,83,48,8,401,9,20.0,1011.33,202.26600000000002,809.0640000000001
289,25,49,3,401,14,0.0,4744.04,0.0,4744.04
515,78,29,8,152,5,5.0,1201.3500000000001,60.06750000000001,1141.2825
931,10,29,8,96,9,20.0,2162.4300000000003,432.4860000000001,1729.9440000000002
450,63,7,3,96,10,5.0,3746.3999999999996,187.32,3559.0799999999995
750,27,29,8,164,16,5.0,3844.32,192.216,3652.1040000000003
25,49,22,8,164,18,10.0,7801.92,780.192,7021.728
824,41,29,8,98,7,15.0,1681.89,252.2835,1429.6065
664,13,35,1,98,5,20.0,1404.25,280.85,1123.4
831,90,34,6,98,18,20.0,3097.2599999999998,619.452,2477.808
524,94,44,8,5,10,10.0,2034.0,203.4,1830.6
993,67,44,8,264,11,15.0,2237.4,335.61,1901.79
96,48,17,5,264,5,5.0,2269.95,113.4975,2156.4525
436,66,17,8,2,7,15.0,3177.9300000000003,476.6895,2701.2405000000003
997,5,31,7,2,5,20.0,2214.55,442.9100000000001,1771.64
182,55,17,8,76,17,0.0,7717.83,0.0,7717.83
201,76,29,6,76,7,15.0,1681.89,252.2835,1429.6065
946,67,6,8,263,9,5.0,1706.1299999999999,85.3065,1620.8235
733,78,35,7,263,16,15.0,4493.6,674.0400000000001,3819.5600000000004
620,4,8,8,491,10,0.0,3632.6,0.0,3632.6
444,98,47,8,55,1,10.0,44.5,4.45,40.05
404,73,17,3,55,16,5.0,7263.84,363.192,6900.648
976,7,35,8,261,6,15.0,1685.1000000000001,252.76500000000001,1432.335
326,16,25,8,400,13,10.0,3773.6399999999994,377.364,3396.2759999999994
724,97,25,8,511,15,0.0,4354.2,0.0,4354.2
248,5,25,8,470,15,10.0,4354.2,435.42,3918.7799999999997
927,29,48,3,470,19,0.0,2135.03,0.0,2135.03
542,87,2,6,470,18,0.0,1731.6000000000001,0.0,1731.6000000000001
988,47,25,8,29,14,0.0,4063.9199999999996,0.0,4063.9199999999996
145,46,25,8,7,9,10.0,2612.5199999999995,261.25199999999995,2351.2679999999996
683,60,49,8,255,8,15.0,2710.88,406.632,2304.248
126,50,44,1,255,11,0.0,2237.4,0.0,2237.4
116,16,50,8,129,16,0.0,2971.84,0.0,2971.84
925,1,26,6,129,9,10.0,3479.31,347.93100000000004,3131.379
617,84,50,7,129,5,0.0,928.7,0.0,928.7
817,92,50,8,178,10,5.0,1857.4,92.87,1764.5300000000002
582,42,50,8,323,16,0.0,2971.84,0.0,2971.84
818,31,42,8,293,4,0.0,991.16,0.0,991.16
384,1,32,8,214,1,0.0,376.38,0.0,376.38
69,1,2,7,214,1,20.0,96.2,19.240000000000002,76.96000000000001
300,47,3,8,554,2,20.0,37.72,7.5440000000000005,30.176
608,9,3,8,220,11,15.0,207.45999999999998,31.118999999999996,176.34099999999998
697,64,3,8,538,15,5.0,282.9,14.145,268.755
87,69,22,8,481,15,20.0,6501.6,1300.3200000000002,5201.280000000001
480,80,22,8,514,9,5.0,3900.96,195.048,3705.9120000000003
657,50,22,8,25,5,15.0,2167.2,325.08,1842.12
447,79,36,8,492,3,5.0,871.26,43.563,827.697
896,96,21,8,543,2,20.0,675.54,135.108,540.432
933,83,25,3,543,14,0.0,4063.9199999999996,0.0,4063.9199999999996
627,66,20,8,22,12,10.0,3913.2000000000003,391.32000000000005,3521.88
622,6,28,8,22,2,15.0,994.66,149.19899999999998,845.461
396,53,39,8,179,9,5.0,1438.11,71.9055,1366.2044999999998
391,95,2,8,173,12,5.0,1154.4,57.720000000000006,1096.68
330,28,24,8,72,10,10.0,2546.0,254.60000000000002,2291.4
696,60,12,8,245,3,15.0,965.4000000000001,144.81,820.5900000000001
470,69,39,6,245,4,20.0,639.16,127.832,511.328
132,43,12,8,408,19,20.0,6114.2,1222.84,4891.36
760,86,12,7,408,2,20.0,643.6,128.72,514.88
795,38,12,8,218,1,5.0,321.8,16.09,305.71000000000004
73,63,26,8,237,17,5.0,6572.03,328.6015,6243.4285
336,58,26,8,273,18,10.0,6958.62,695.8620000000001,6262.758
975,74,28,1,273,18,20.0,8951.94,1790.3880000000001,7161.552000000001
432,23,27,8,203,13,5.0,407.81,20.390500000000003,387.41949999999997
10,98,30,8,542,8,10.0,1175.84,117.584,1058.2559999999999
523,56,29,6,542,10,20.0,2402.7000000000003,480.5400000000001,1922.1600000000003
276,92,46,8,507,5,20.0,2328.5499999999997,465.71,1862.8399999999997
879,22,46,8,482,3,20.0,1397.1299999999999,279.426,1117.704
741,7,23,7,482,10,15.0,1227.9,184.185,1043.7150000000001
971,55,46,8,71,16,10.0,7451.36,745.136,6706.224
47,13,38,3,71,19,15.0,891.48,133.722,757.758
950,72,43,1,71,9,10.0,1733.58,173.358,1560.222
735,51,5,8,69,4,20.0,390.48,78.096,312.384
406,51,31,8,288,9,20.0,3986.19,797.238,3188.952
137,40,31,8,50,5,5.0,2214.55,110.72750000000002,2103.8225
580,40,40,3,50,4,20.0,414.2,82.84,331.36
56,90,27,7,50,3,20.0,94.11,18.822,75.288
21,22,45,8,52,13,10.0,5507.58,550.758,4956.822
97,85,45,8,389,7,15.0,2965.6200000000003,444.843,2520.7770000000005
327,72,5,1,389,19,10.0,1854.7800000000002,185.47800000000004,1669.3020000000001
765,97,37,6,389,1,0.0,490.36,0.0,490.36
509,5,16,8,483,13,15.0,3230.5,484.575,2745.925
337,60,18,8,101,14,10.0,3119.9,311.99,2807.91
342,100,28,8,435,18,10.0,8951.94,895.1940000000001,8056.746
323,12,9,2,541,1,10.0,160.95,16.095,144.855
439,38,22,3,541,3,15.0,1300.32,195.04799999999997,1105.272
908,45,32,5,541,2,0.0,752.76,0.0,752.76
100,33,9,2,295,1,5.0,160.95,8.0475,152.90249999999997
610,31,9,2,386,17,0.0,2736.1499999999996,0.0,2736.1499999999996
159,58,17,2,386,13,0.0,5901.87,0.0,5901.87
210,69,44,6,386,19,15.0,3864.6,579.6899999999999,3284.91
108,95,25,7,386,15,20.0,4354.2,870.84,3483.3599999999997
192,86,43,2,109,5,5.0,963.1,48.155,914.945
369,96,43,2,290,12,15.0,2311.44,346.716,1964.7240000000002
174,82,18,5,290,1,5.0,222.85,11.1425,211.70749999999998
385,21,43,2,123,10,5.0,1926.2,96.31,1829.89
52,19,21,1,123,18,20.0,6079.86,1215.972,4863.888
257,71,4,2,469,12,10.0,3024.12,302.412,2721.708
897,13,15,2,469,2,5.0,979.32,48.96600000000001,930.354
399,74,13,2,518,12,10.0,1592.7599999999998,159.27599999999998,1433.4839999999997
113,1,39,2,518,5,10.0,798.9499999999999,79.895,719.055
814,5,23,2,78,12,10.0,1473.48,147.348,1326.132
285,77,5,2,78,2,15.0,195.24,29.286,165.954
945,57,23,2,343,4,15.0,491.16,73.674,417.486
744,42,11,2,275,9,5.0,2333.88,116.69400000000002,2217.186
613,24,39,5,275,9,10.0,1438.11,143.811,1294.299
461,29,34,2,99,14,15.0,2408.98,361.347,2047.633
619,75,8,2,99,11,0.0,3995.8599999999997,0.0,3995.8599999999997
358,69,33,5,99,8,15.0,3816.08,572.4119999999999,3243.668
268,91,34,2,159,7,10.0,1204.49,120.44900000000001,1084.041
957,34,15,2,216,15,0.0,7344.900000000001,0.0,7344.900000000001
517,45,15,2,308,11,10.0,5386.26,538.6260000000001,4847.634
456,79,15,2,266,5,20.0,2448.3,489.6600000000001,1958.64
640,84,23,3,266,3,0.0,368.37,0.0,368.37
151,8,41,2,53,16,5.0,2264.8,113.24000000000001,2151.5600000000004
249,29,48,1,53,14,10.0,1573.18,157.318,1415.862
720,14,41,2,117,12,5.0,1698.6000000000001,84.93,1613.67
89,94,33,6,117,8,5.0,3816.08,190.804,3625.276
662,44,28,6,117,9,15.0,4475.97,671.3955,3804.5745
50,17,42,7,117,10,0.0,2477.9,0.0,2477.9
577,86,20,7,117,6,10.0,1956.6000000000001,195.66000000000003,1760.94
473,53,29,2,1,16,5.0,3844.32,192.216,3652.1040000000003
94,90,35,2,1,7,10.0,1965.9500000000003,196.59500000000003,1769.3550000000002
61,12,7,2,417,16,5.0,5994.24,299.712,5694.528
304,75,13,6,417,16,0.0,2123.68,0.0,2123.68
196,49,44,2,369,11,10.0,2237.4,223.74,2013.66
1000,94,42,3,369,2,15.0,495.58,74.33699999999999,421.243
6,76,44,6,369,8,5.0,1627.2,81.36000000000001,1545.8400000000001
229,35,44,2,240,15,10.0,3051.0,305.1,2745.9
816,72,16,3,240,11,20.0,2733.5,546.7,2186.8
535,79,44,2,95,1,20.0,203.4,40.68000000000001,162.72
44,40,17,2,107,9,0.0,4085.91,0.0,4085.91
572,68,32,5,107,11,0.0,4140.18,0.0,4140.18
919,92,10,2,509,1,0.0,275.84,0.0,275.84
709,78,30,3,509,6,15.0,881.8799999999999,132.28199999999998,749.598
156,34,10,2,187,17,0.0,4689.28,0.0,4689.28
144,95,8,2,171,18,0.0,6538.68,0.0,6538.68
605,95,49,6,171,4,15.0,1355.44,203.316,1152.124
706,37,8,2,300,13,15.0,4722.38,708.357,4014.023
221,39,35,2,232,19,5.0,5336.150000000001,266.80750000000006,5069.342500000001
565,90,11,3,232,12,15.0,3111.84,466.776,2645.0640000000003
615,6,32,2,535,10,0.0,3763.8,0.0,3763.8
410,62,35,7,535,18,5.0,5055.3,252.76500000000001,4802.535
155,90,32,2,406,9,0.0,3387.42,0.0,3387.42
996,20,13,7,406,1,15.0,132.73,19.909499999999998,112.8205
318,3,3,2,228,3,20.0,56.58,11.316,45.263999999999996
299,61,24,2,428,13,20.0,3309.7999999999997,661.96,2647.8399999999997
48,30,12,2,37,11,10.0,3539.8,353.98,3185.82
632,51,26,2,368,9,20.0,3479.31,695.8620000000001,2783.448
65,34,26,2,536,9,20.0,3479.31,695.8620000000001,2783.448
53,92,27,6,536,19,5.0,596.03,29.8015,566.2284999999999
194,59,26,2,143,19,10.0,7345.209999999999,734.521,6610.688999999999
518,27,27,2,394,15,0.0,470.55,0.0,470.55
746,15,3,6,394,11,15.0,207.45999999999998,31.118999999999996,176.34099999999998
232,75,30,2,458,13,15.0,1910.7399999999998,286.61099999999993,1624.129
478,23,14,7,458,10,15.0,2990.4,448.56,2541.84
553,18,46,2,206,14,0.0,6519.94,0.0,6519.94
947,88,46,2,477,19,5.0,8848.49,442.4245,8406.0655
388,92,31,2,306,13,15.0,5757.83,863.6745,4894.1555
673,75,31,2,298,15,15.0,6643.650000000001,996.5475,5647.102500000001
784,27,20,3,298,3,20.0,978.3000000000001,195.66000000000003,782.6400000000001
380,77,31,2,272,12,20.0,5314.92,1062.9840000000002,4251.936
370,49,45,2,444,4,0.0,1694.64,0.0,1694.64
31,60,45,2,111,18,20.0,7625.88,1525.1760000000002,6100.704
815,37,45,2,151,16,15.0,6778.56,1016.784,5761.776000000001
191,89,37,2,356,17,10.0,8336.12,833.6120000000001,7502.508000000001
763,5,28,2,191,7,20.0,3481.31,696.2620000000001,2785.048
843,47,40,2,39,5,5.0,517.75,25.887500000000003,491.8625
329,24,34,7,39,17,20.0,2925.19,585.038,2340.152
104,69,9,3,190,10,10.0,1609.5,160.95000000000002,1448.55
767,13,37,7,190,7,5.0,3432.52,171.626,3260.894
943,8,43,3,473,15,0.0,2889.3,0.0,2889.3
962,32,4,3,410,11,0.0,2772.1099999999997,0.0,2772.1099999999997
356,6,13,3,113,17,10.0,2256.41,225.641,2030.7689999999998
521,47,7,1,113,12,0.0,4495.68,0.0,4495.68
792,20,33,3,289,3,0.0,1431.03,0.0,1431.03
598,70,26,3,289,16,10.0,6185.44,618.544,5566.896
561,39,33,3,222,13,5.0,6201.13,310.0565,5891.0735
866,59,33,3,487,10,10.0,4770.1,477.01000000000005,4293.09
33,8,23,3,108,19,5.0,2333.01,116.65050000000002,2216.3595
891,63,11,3,60,9,20.0,2333.88,466.77600000000007,1867.104
481,95,11,3,262,2,10.0,518.64,51.864000000000004,466.77599999999995
967,54,34,3,464,18,10.0,3097.2599999999998,309.726,2787.5339999999997
687,9,34,3,314,16,15.0,2753.12,412.96799999999996,2340.152
877,29,34,3,489,12,5.0,2064.84,103.24200000000002,1961.5980000000002
372,85,42,1,489,18,10.0,4460.22,446.02200000000005,4014.1980000000003
867,51,41,3,177,17,0.0,2406.3500000000004,0.0,2406.3500000000004
563,17,41,3,62,6,0.0,849.3000000000001,0.0,849.3000000000001
634,44,41,3,38,19,20.0,2689.4500000000003,537.8900000000001,2151.5600000000004
237,58,1,3,38,13,20.0,6464.639999999999,1292.9279999999999,5171.7119999999995
532,8,14,1,38,15,20.0,4485.6,897.1200000000001,3588.4800000000005
202,9,22,1,38,5,10.0,2167.2,216.72,1950.4799999999998
226,14,29,3,387,18,10.0,4324.860000000001,432.4860000000001,3892.3740000000007
74,69,29,3,346,6,0.0,1441.6200000000001,0.0,1441.6200000000001
721,32,47,3,346,6,20.0,267.0,53.400000000000006,213.6
811,76,44,3,415,16,20.0,3254.4,650.8800000000001,2603.52
679,95,44,3,254,10,5.0,2034.0,101.7,1932.3
714,42,14,3,83,7,15.0,2093.28,313.992,1779.2880000000002
82,86,40,5,83,12,15.0,1242.6,186.39,1056.21
62,1,10,3,201,8,5.0,2206.72,110.336,2096.384
328,76,11,1,201,19,15.0,4927.08,739.062,4188.018
797,72,20,1,201,2,0.0,652.2,0.0,652.2
129,33,10,3,510,14,20.0,3861.7599999999998,772.352,3089.408
653,77,18,6,510,10,15.0,2228.5,334.275,1894.225
437,75,10,3,411,4,15.0,1103.36,165.504,937.8559999999999
85,78,47,3,503,3,20.0,133.5,26.700000000000003,106.8
842,21,47,3,144,1,10.0,44.5,4.45,40.05
868,54,25,3,414,2,20.0,580.56,116.112,464.448
265,61,24,6,414,8,5.0,2036.8,101.84,1934.96
112,96,25,3,100,6,10.0,1741.6799999999998,174.168,1567.5119999999997
225,39,49,3,520,14,20.0,4744.04,948.808,3795.232
705,85,26,1,520,17,10.0,6572.03,657.203,5914.826999999999
913,19,26,5,520,15,15.0,5798.849999999999,869.8274999999999,4929.022499999999
770,100,49,3,508,9,10.0,3049.7400000000002,304.97400000000005,2744.766
181,12,39,3,508,19,15.0,3036.0099999999998,455.40149999999994,2580.6085
239,7,49,3,380,17,15.0,5760.62,864.093,4896.527
596,21,38,6,380,11,20.0,516.12,103.224,412.896
171,49,50,3,75,7,10.0,1300.18,130.018,1170.162
803,90,50,3,421,8,20.0,1485.92,297.184,1188.736
301,21,32,3,246,13,5.0,4892.94,244.647,4648.293
820,51,50,6,246,2,5.0,371.48,18.574,352.906
190,84,3,3,422,5,20.0,94.3,18.86,75.44
68,89,46,6,422,11,10.0,5122.8099999999995,512.281,4610.5289999999995
411,65,48,7,422,14,15.0,1573.18,235.977,1337.203
163,89,22,3,453,2,0.0,866.88,0.0,866.88
686,75,36,3,302,19,0.0,5517.9800000000005,0.0,5517.9800000000005
778,29,20,3,320,12,20.0,3913.2000000000003,782.6400000000001,3130.5600000000004
616,66,41,1,320,4,15.0,566.2,84.93,481.27000000000004
723,38,39,3,413,4,15.0,639.16,95.874,543.286
799,47,24,3,94,19,20.0,4837.4,967.48,3869.9199999999996
134,67,24,5,94,6,5.0,1527.6,76.38,1451.2199999999998
699,72,18,6,94,4,10.0,891.4,89.14,802.26
185,89,24,3,278,8,5.0,2036.8,101.84,1934.96
408,77,24,3,404,15,20.0,3819.0,763.8000000000001,3055.2
45,52,37,5,404,10,15.0,4903.6,735.5400000000001,4168.06
641,97,12,3,276,17,10.0,5470.6,547.0600000000001,4923.54
355,35,27,3,436,6,10.0,188.22,18.822,169.398
890,92,45,5,436,6,15.0,2541.96,381.294,2160.666
917,47,46,3,429,2,5.0,931.42,46.571,884.8489999999999
343,64,5,3,555,12,0.0,1171.44,0.0,1171.44
756,27,5,3,552,19,20.0,1854.7800000000002,370.9560000000001,1483.824
386,55,30,6,552,15,10.0,2204.7,220.47,1984.2299999999998
854,25,31,3,41,7,5.0,3100.3700000000003,155.01850000000002,2945.3515
559,28,45,3,494,10,20.0,4236.6,847.3200000000002,3389.28
208,83,45,3,130,17,0.0,7202.22,0.0,7202.22
260,4,37,3,65,3,5.0,1471.08,73.554,1397.5259999999998
886,84,13,1,65,6,20.0,796.3799999999999,159.27599999999998,637.1039999999999
646,90,46,1,65,13,10.0,6054.23,605.423,5448.807
228,5,16,3,147,15,20.0,3727.5,745.5,2982.0
189,62,34,5,147,8,15.0,1376.56,206.48399999999998,1170.076
431,47,4,7,147,13,20.0,3276.13,655.2260000000001,2620.904
169,64,48,7,147,12,20.0,1348.44,269.68800000000005,1078.752
490,96,16,3,517,11,5.0,2733.5,136.675,2596.825
172,99,23,6,517,4,20.0,491.16,98.23200000000001,392.928
855,90,16,3,116,4,20.0,994.0,198.8,795.2
193,13,40,3,334,4,20.0,414.2,82.84,331.36
54,58,31,5,334,9,15.0,3986.19,597.9285,3388.2615
759,68,43,1,10,9,20.0,1733.58,346.716,1386.864
308,20,4,1,243,2,15.0,504.02,75.603,428.417
204,28,13,1,426,9,10.0,1194.57,119.457,1075.1129999999998
570,84,12,5,426,17,0.0,5470.6,0.0,5470.6
49,19,23,1,87,13,5.0,1596.27,79.8135,1516.4565
990,20,11,1,70,17,20.0,4408.44,881.688,3526.7519999999995
558,89,11,1,385,14,15.0,3630.48,544.572,3085.908
903,62,19,1,556,1,10.0,181.54,18.154,163.386
578,34,33,7,556,9,5.0,4293.09,214.6545,4078.4355
656,6,19,1,32,9,10.0,1633.86,163.386,1470.474
959,96,36,6,32,1,5.0,290.42,14.521,275.899
966,37,19,1,141,11,20.0,1996.9399999999998,399.388,1597.552
471,34,15,1,321,6,15.0,2937.96,440.694,2497.266
340,92,48,1,125,13,20.0,1460.81,292.162,1168.648
91,69,47,7,125,16,0.0,712.0,0.0,712.0
857,38,48,1,446,13,10.0,1460.81,146.081,1314.729
284,3,6,5,446,3,20.0,568.71,113.74200000000002,454.968
451,98,29,1,244,12,10.0,2883.2400000000002,288.324,2594.916
277,58,10,7,244,13,10.0,3585.9199999999996,358.592,3227.3279999999995
316,1,29,1,119,2,10.0,480.54,48.054,432.486
345,63,17,1,445,2,20.0,907.98,181.596,726.384
35,60,11,7,445,8,20.0,2074.56,414.91200000000003,1659.648
839,55,17,1,382,12,10.0,5447.88,544.788,4903.092000000001
569,13,17,1,260,1,0.0,453.99,0.0,453.99
747,29,14,1,265,10,10.0,2990.4,299.04,2691.36
14,63,17,6,265,16,5.0,7263.84,363.192,6900.648
9,92,10,1,504,12,15.0,3310.08,496.51199999999994,2813.568
663,2,10,1,188,4,5.0,1103.36,55.168,1048.192
560,74,25,5,188,14,20.0,4063.9199999999996,812.784,3251.1359999999995
271,19,4,6,188,1,0.0,252.01,0.0,252.01
412,32,6,1,271,3,5.0,568.71,28.435500000000005,540.2745
333,36,8,1,224,8,15.0,2906.08,435.912,2470.168
809,60,50,1,224,8,20.0,1485.92,297.184,1188.736
